empty_cells,filled_cells,fill_ratio,empty_per_row_mean,empty_per_row_std,empty_per_row_min,empty_per_row_max,empty_per_col_mean,empty_per_col_std,empty_per_col_min,empty_per_col_max,empty_per_box_mean,empty_per_box_std,empty_per_box_min,empty_per_box_max,isolated_cells,givens_variance,digit_entropy,difficulty
48,33,0.4074074074074074,5.333333333333333,1.1547005383792515,3,7,5.333333333333333,1.247219128924647,3,8,5.333333333333333,0.9428090415820634,4,7,20,0.8888888888888888,3.074104725156821,medium
40,41,0.5061728395061729,4.444444444444445,1.0657403385139377,3,6,4.444444444444445,1.4229164972072998,3,8,4.444444444444445,1.3425606637327303,2,7,7,1.8024691358024691,3.09547716597896,easy
37,44,0.5432098765432098,4.111111111111111,0.9938079899999066,3,6,4.111111111111111,1.0999438818457405,3,6,4.111111111111111,1.3698697784375504,2,7,2,1.8765432098765433,3.1116992334975753,easy
30,51,0.6296296296296297,3.3333333333333335,0.6666666666666666,2,4,3.3333333333333335,0.6666666666666666,2,4,3.3333333333333335,1.1547005383792515,2,6,0,1.3333333333333333,3.1512973540270863,easy
39,42,0.5185185185185185,4.333333333333333,1.5634719199411433,2,7,4.333333333333333,0.8164965809277259,3,6,4.333333333333333,0.9428090415820634,3,6,4,0.8888888888888888,3.0825619253812726,easy
40,41,0.5061728395061729,4.444444444444445,1.0657403385139377,3,6,4.444444444444445,1.5713484026367723,2,7,4.444444444444445,1.3425606637327303,2,7,7,1.8024691358024691,3.0614796756566784,easy
49,32,0.3950617283950617,5.444444444444445,1.5713484026367723,3,7,5.444444444444445,1.4989708403591155,3,8,5.444444444444445,1.0657403385139377,4,7,27,1.1358024691358024,3.0275182662886326,medium
45,36,0.4444444444444444,5.0,1.3333333333333333,2,7,5.0,1.4907119849998598,3,8,5.0,1.247219128924647,3,7,15,1.5555555555555556,3.1314783907408077,medium
40,41,0.5061728395061729,4.444444444444445,1.3425606637327303,2,6,4.444444444444445,1.2570787221094177,2,6,4.444444444444445,1.8324913891634047,2,9,6,3.358024691358025,3.088391945114245,easy
42,39,0.48148148148148145,4.666666666666667,1.632993161855452,2,7,4.666666666666667,1.4142135623730951,2,6,4.666666666666667,0.9428090415820634,3,6,11,0.8888888888888888,3.1541351553042034,medium
62,19,0.2345679012345679,6.888888888888889,1.0999438818457405,5,9,6.888888888888889,1.3698697784375504,5,9,6.888888888888889,1.3698697784375504,5,9,58,1.8765432098765433,3.0761031709967224,hard
50,31,0.38271604938271603,5.555555555555555,1.7069212773041351,4,9,5.555555555555555,1.0657403385139377,4,8,5.555555555555555,1.0657403385139377,4,7,26,1.1358024691358024,3.038580891507709,medium
62,19,0.2345679012345679,6.888888888888889,1.3698697784375504,4,8,6.888888888888889,0.9938079899999066,5,8,6.888888888888889,1.3698697784375504,5,9,58,1.8765432098765433,3.0105709342684834,hard
34,47,0.5802469135802469,3.7777777777777777,1.0304020550550783,2,6,3.7777777777777777,1.4740554623801776,1,6,3.7777777777777777,1.7497795275581802,1,6,0,3.0617283950617287,3.120960332366918,easy
55,26,0.32098765432098764,6.111111111111111,0.7370277311900888,5,7,6.111111111111111,0.9938079899999066,5,8,6.111111111111111,0.7370277311900888,5,7,42,0.54320987654321,2.980091412248763,hard
48,33,0.4074074074074074,5.333333333333333,1.0540925533894596,4,7,5.333333333333333,1.3333333333333333,3,7,5.333333333333333,1.0540925533894596,3,7,19,1.1111111111111112,3.073619499974897,medium
33,48,0.5925925925925926,3.6666666666666665,1.4142135623730951,0,5,3.6666666666666665,0.9428090415820634,3,6,3.6666666666666665,1.8257418583505538,1,7,0,3.3333333333333335,3.1285806706600265,easy
48,33,0.4074074074074074,5.333333333333333,1.4142135623730951,3,7,5.333333333333333,1.0540925533894596,4,7,5.333333333333333,0.9428090415820634,4,7,22,0.8888888888888888,3.1354935599738787,medium
60,21,0.25925925925925924,6.666666666666667,1.4142135623730951,4,9,6.666666666666667,1.1547005383792515,4,8,6.666666666666667,1.1547005383792515,5,9,56,1.3333333333333335,3.046381112945884,hard
56,25,0.30864197530864196,6.222222222222222,1.227262335243029,4,8,6.222222222222222,1.617802197617893,4,8,6.222222222222222,1.314684396244359,4,9,44,1.7283950617283952,3.0830741894285696,hard
60,21,0.25925925925925924,6.666666666666667,1.3333333333333333,5,9,6.666666666666667,1.632993161855452,3,8,6.666666666666667,1.4907119849998598,4,9,55,2.2222222222222223,3.0463811129458835,hard
38,43,0.5308641975308642,4.222222222222222,2.096440251568134,2,9,4.222222222222222,1.6850834320114556,2,7,4.222222222222222,1.8121673811444545,2,7,10,3.2839506172839505,3.1202527664213653,easy
42,39,0.48148148148148145,4.666666666666667,1.3333333333333333,2,6,4.666666666666667,1.414213562373095,2,7,4.666666666666667,1.632993161855452,2,8,8,2.6666666666666665,3.1303201067549646,medium
58,23,0.2839506172839506,6.444444444444445,0.8314794192830981,5,8,6.444444444444445,1.3425606637327303,4,8,6.444444444444445,0.9558139185602919,5,8,52,0.9135802469135802,2.996630848284676,hard
48,33,0.4074074074074074,5.333333333333333,1.247219128924647,3,7,5.333333333333333,1.4142135623730951,3,7,5.333333333333333,1.4907119849998598,2,7,23,2.2222222222222223,3.0809399521017498,medium
44,37,0.4567901234567901,4.888888888888889,1.5947444549341472,2,7,4.888888888888889,1.4487116456005886,3,7,4.888888888888889,1.3698697784375504,3,7,16,1.8765432098765433,2.9823282847125165,medium
55,26,0.32098765432098764,6.111111111111111,1.1967032904743342,4,8,6.111111111111111,1.286204100310025,4,9,6.111111111111111,1.3698697784375504,3,8,42,1.8765432098765433,3.056020968057882,hard
62,19,0.2345679012345679,6.888888888888889,1.5234788000891208,4,9,6.888888888888889,1.1967032904743342,5,9,6.888888888888889,0.8748897637790901,6,8,58,0.7654320987654322,2.820589856666546,hard
43,38,0.4691358024691358,4.777777777777778,2.249828525701843,2,9,4.777777777777778,1.617802197617893,3,8,4.777777777777778,1.1331154474650633,3,7,19,1.2839506172839508,3.082646594035851,medium
41,40,0.49382716049382713,4.555555555555555,1.7069212773041351,1,6,4.555555555555555,1.4229164972072998,2,7,4.555555555555555,1.8324913891634047,1,7,8,3.358024691358025,3.0271668463418413,medium
43,38,0.4691358024691358,4.777777777777778,1.0304020550550783,3,6,4.777777777777778,1.1331154474650633,3,7,4.777777777777778,1.6850834320114558,2,8,7,2.8395061728395063,3.153616752246904,medium
64,17,0.20987654320987653,7.111111111111111,1.4487116456005884,4,9,7.111111111111111,1.286204100310025,5,9,7.111111111111111,1.0999438818457405,6,9,62,1.2098765432098766,2.8954238702803154,hard
49,32,0.3950617283950617,5.444444444444445,1.7069212773041351,3,8,5.444444444444445,1.1653431646335017,4,7,5.444444444444445,1.1653431646335017,4,7,27,1.3580246913580245,3.1175365325772657,medium
36,45,0.5555555555555556,4.0,0.9428090415820634,2,5,4.0,1.5634719199411433,1,7,4.0,1.4142135623730951,1,6,2,2.0,3.1225337326600906,easy
50,31,0.38271604938271603,5.555555555555555,1.640535895581489,4,9,5.555555555555555,1.4989708403591155,3,8,5.555555555555555,1.640535895581489,3,8,31,2.691358024691358,3.1274482302871753,medium
59,22,0.2716049382716049,6.555555555555555,1.3425606637327303,4,8,6.555555555555555,1.0657403385139377,5,9,6.555555555555555,1.2570787221094177,5,8,53,1.5802469135802468,2.992856050160461,hard
45,36,0.4444444444444444,5.0,2.0,2,8,5.0,1.3333333333333333,2,7,5.0,1.699673171197595,2,8,23,2.888888888888889,3.113283334294875,medium
49,32,0.3950617283950617,5.444444444444445,1.7708197167232473,3,8,5.444444444444445,1.3425606637327303,3,8,5.444444444444445,1.7069212773041351,3,8,28,2.9135802469135803,3.0581573285181993,medium
37,44,0.5432098765432098,4.111111111111111,1.852592444503674,1,6,4.111111111111111,1.3698697784375504,2,6,4.111111111111111,1.3698697784375504,2,6,4,1.8765432098765433,3.1452807122054476,easy
36,45,0.5555555555555556,4.0,1.4142135623730951,1,6,4.0,1.632993161855452,1,6,4.0,1.247219128924647,2,6,2,1.5555555555555556,3.1051844204128383,easy
41,40,0.49382716049382713,4.555555555555555,1.2570787221094177,3,6,4.555555555555555,1.4989708403591155,2,7,4.555555555555555,1.1653431646335017,3,6,11,1.3580246913580245,3.0246702095890945,medium
56,25,0.30864197530864196,6.222222222222222,1.3966450099973928,4,8,6.222222222222222,1.617802197617893,3,8,6.222222222222222,1.314684396244359,4,9,47,1.7283950617283952,3.052878689342031,hard
46,35,0.43209876543209874,5.111111111111111,1.286204100310025,3,7,5.111111111111111,1.852592444503674,2,8,5.111111111111111,1.852592444503674,1,8,21,3.4320987654320985,3.1008910609537956,medium
33,48,0.5925925925925926,3.6666666666666665,1.4907119849998598,1,6,3.6666666666666665,1.4907119849998598,2,6,3.6666666666666665,1.4907119849998598,1,6,2,2.2222222222222223,3.103849607999754,easy
44,37,0.4567901234567901,4.888888888888889,1.7916128329552332,2,8,4.888888888888889,1.5947444549341472,2,7,4.888888888888889,1.852592444503674,3,9,20,3.4320987654320985,3.097589433536582,medium
39,42,0.5185185185185185,4.333333333333333,1.632993161855452,2,7,4.333333333333333,1.7638342073763935,1,7,4.333333333333333,0.9428090415820634,3,6,8,0.8888888888888888,3.0825619253812726,easy
49,32,0.3950617283950617,5.444444444444445,1.8324913891634047,2,8,5.444444444444445,0.8314794192830981,4,7,5.444444444444445,1.4229164972072998,3,8,29,2.0246913580246915,3.022368358901741,medium
41,40,0.49382716049382713,4.555555555555555,1.1653431646335017,3,6,4.555555555555555,1.1653431646335017,3,6,4.555555555555555,1.7069212773041351,2,7,8,2.9135802469135803,3.0082946587877544,medium
55,26,0.32098765432098764,6.111111111111111,1.286204100310025,4,8,6.111111111111111,1.1967032904743342,4,8,6.111111111111111,1.0999438818457405,4,8,43,1.2098765432098766,3.0129665265669683,hard
62,19,0.2345679012345679,6.888888888888889,1.1967032904743342,5,8,6.888888888888889,0.9938079899999066,5,9,6.888888888888889,1.7284832429004493,4,9,58,2.9876543209876547,3.0761031709967224,hard
37,44,0.5432098765432098,4.111111111111111,1.594744454934147,1,7,4.111111111111111,0.8748897637790901,3,6,4.111111111111111,2.1314806770278754,1,8,2,4.54320987654321,3.146963301322424,easy
64,17,0.20987654320987653,7.111111111111111,1.286204100310025,5,9,7.111111111111111,0.8748897637790901,6,9,7.111111111111111,0.9938079899999066,6,9,64,0.9876543209876544,2.777776811456786,hard
31,50,0.6172839506172839,3.4444444444444446,1.2570787221094177,1,5,3.4444444444444446,1.1653431646335017,2,6,3.4444444444444446,1.3425606637327303,2,6,0,1.8024691358024691,3.142824692361507,easy
61,20,0.24691358024691357,6.777777777777778,1.0304020550550783,5,8,6.777777777777778,1.227262335243029,5,8,6.777777777777778,1.0304020550550783,5,8,56,1.0617283950617284,2.884183719779189,hard
59,22,0.2716049382716049,6.555555555555555,1.4989708403591155,4,9,6.555555555555555,1.7708197167232473,4,9,6.555555555555555,1.892154040658489,3,9,53,3.580246913580247,2.8630945514207635,hard
31,50,0.6172839506172839,3.4444444444444446,1.2570787221094177,1,5,3.4444444444444446,1.7069212773041353,0,6,3.4444444444444446,1.7708197167232473,1,6,0,3.135802469135802,3.130702634425778,easy
44,37,0.4567901234567901,4.888888888888889,1.5947444549341472,2,7,4.888888888888889,1.852592444503674,2,7,4.888888888888889,1.1967032904743342,3,7,16,1.432098765432099,3.0491247334155136,medium
37,44,0.5432098765432098,4.111111111111111,1.286204100310025,2,5,4.111111111111111,0.9938079899999065,3,6,4.111111111111111,0.8748897637790901,3,6,0,0.7654320987654322,3.109793482608794,easy
45,36,0.4444444444444444,5.0,1.1547005383792515,3,7,5.0,1.8257418583505538,2,8,5.0,1.3333333333333333,4,8,17,1.7777777777777777,3.0828297817265553,medium
50,31,0.38271604938271603,5.555555555555555,1.7069212773041351,4,9,5.555555555555555,1.640535895581489,4,8,5.555555555555555,1.640535895581489,3,8,32,2.691358024691358,3.0597106344771796,medium
63,18,0.2222222222222222,7.0,1.4142135623730951,4,9,7.0,1.0540925533894598,5,8,7.0,1.1547005383792515,5,9,61,1.3333333333333333,2.8910611120726526,hard
45,36,0.4444444444444444,5.0,1.8856180831641267,2,8,5.0,1.632993161855452,3,8,5.0,0.816496580927726,4,6,23,0.6666666666666666,2.9581013096245257,medium
45,36,0.4444444444444444,5.0,1.5634719199411433,2,7,5.0,1.699673171197595,2,7,5.0,1.4142135623730951,3,7,19,2.0,3.0448279607751485,medium
53,28,0.345679012345679,5.888888888888889,0.8748897637790901,4,7,5.888888888888889,1.1967032904743342,4,8,5.888888888888889,1.1967032904743342,4,8,36,1.432098765432099,3.084539530717336,hard
52,29,0.35802469135802467,5.777777777777778,1.0304020550550783,4,7,5.777777777777778,1.6850834320114558,3,9,5.777777777777778,1.0304020550550783,4,7,35,1.0617283950617284,3.052307616624114,medium
60,21,0.25925925925925924,6.666666666666667,1.247219128924647,5,9,6.666666666666667,0.816496580927726,6,8,6.666666666666667,1.0540925533894596,5,8,56,1.1111111111111112,3.046381112945884,hard
43,38,0.4691358024691358,4.777777777777778,1.0304020550550783,3,6,4.777777777777778,0.9162456945817024,4,7,4.777777777777778,1.7497795275581802,1,8,6,3.0617283950617287,3.054289449330658,medium
48,33,0.4074074074074074,5.333333333333333,1.5634719199411433,3,7,5.333333333333333,1.0540925533894598,3,7,5.333333333333333,1.4907119849998596,3,7,26,2.2222222222222223,3.0748874993678186,medium
33,48,0.5925925925925926,3.6666666666666665,1.2472191289246473,1,6,3.6666666666666665,1.4142135623730951,1,6,3.6666666666666665,1.6996731711975948,0,5,1,2.8888888888888893,3.1225287111714155,easy
62,19,0.2345679012345679,6.888888888888889,1.2862041003100249,4,8,6.888888888888889,1.4487116456005886,4,9,6.888888888888889,0.8748897637790901,5,8,58,0.7654320987654322,2.9053077763737467,hard
35,46,0.5679012345679012,3.888888888888889,1.3698697784375504,1,6,3.888888888888889,1.4487116456005886,2,6,3.888888888888889,1.7284832429004493,1,7,2,2.987654320987654,3.109397284955689,easy
61,20,0.24691358024691357,6.777777777777778,1.227262335243029,4,8,6.777777777777778,1.314684396244359,5,9,6.777777777777778,1.227262335243029,5,9,58,1.506172839506173,2.9464393446710155,hard
30,51,0.6296296296296297,3.3333333333333335,1.0540925533894598,2,6,3.3333333333333335,1.4907119849998598,1,6,3.3333333333333335,1.0540925533894598,1,5,1,1.111111111111111,3.1270618610278667,easy
57,24,0.2962962962962963,6.333333333333333,1.247219128924647,4,8,6.333333333333333,1.7638342073763937,4,9,6.333333333333333,1.4142135623730951,5,9,46,2.0,3.105388542207534,hard
41,40,0.49382716049382713,4.555555555555555,1.4989708403591155,2,7,4.555555555555555,1.640535895581489,2,7,4.555555555555555,1.5713484026367723,2,7,11,2.4691358024691357,3.1141064729205006,medium
55,26,0.32098765432098764,6.111111111111111,1.0999438818457405,5,8,6.111111111111111,1.4487116456005886,3,8,6.111111111111111,1.0999438818457405,5,8,46,1.2098765432098766,3.093730583109656,hard
37,44,0.5432098765432098,4.111111111111111,1.286204100310025,2,6,4.111111111111111,1.6629588385661962,1,7,4.111111111111111,1.0999438818457405,2,6,5,1.2098765432098766,3.106208894402435,easy
46,35,0.43209876543209874,5.111111111111111,1.594744454934147,2,8,5.111111111111111,1.0999438818457405,4,7,5.111111111111111,1.1967032904743342,2,6,17,1.4320987654320987,3.1357276594930426,medium
50,31,0.38271604938271603,5.555555555555555,1.640535895581489,2,7,5.555555555555555,1.4229164972072998,3,8,5.555555555555555,1.3425606637327303,3,8,30,1.8024691358024691,3.074691068242023,medium
45,36,0.4444444444444444,5.0,1.5634719199411433,2,7,5.0,1.247219128924647,4,7,5.0,0.816496580927726,4,6,13,0.6666666666666666,3.1077352526221036,medium
46,35,0.43209876543209874,5.111111111111111,1.3698697784375504,3,7,5.111111111111111,1.3698697784375502,3,8,5.111111111111111,0.9938079899999066,4,7,17,0.9876543209876544,2.997020431713804,medium
35,46,0.5679012345679012,3.888888888888889,0.7370277311900889,3,5,3.888888888888889,1.6629588385661962,2,7,3.888888888888889,0.8748897637790901,3,5,2,0.7654320987654321,3.090815698601921,easy
42,39,0.48148148148148145,4.666666666666667,1.1547005383792515,3,6,4.666666666666667,1.1547005383792515,3,6,4.666666666666667,1.1547005383792515,3,7,8,1.333333333333333,3.0092252974989924,medium
62,19,0.2345679012345679,6.888888888888889,1.1967032904743342,4,8,6.888888888888889,1.3698697784375504,5,9,6.888888888888889,1.0999438818457405,5,8,61,1.2098765432098766,3.0900327766014803,hard
55,26,0.32098765432098764,6.111111111111111,0.8748897637790901,5,7,6.111111111111111,1.5947444549341472,3,8,6.111111111111111,1.7284832429004495,4,8,41,2.9876543209876543,2.8489410455481066,hard
31,50,0.6172839506172839,3.4444444444444446,1.5713484026367723,1,6,3.4444444444444446,1.4229164972072998,2,6,3.4444444444444446,1.2570787221094177,1,5,1,1.5802469135802468,3.088884070537636,easy
38,43,0.5308641975308642,4.222222222222222,2.042752923427804,0,6,4.222222222222222,1.227262335243029,2,6,4.222222222222222,1.227262335243029,2,6,6,1.506172839506173,3.1090167236220085,easy
44,37,0.4567901234567901,4.888888888888889,1.7916128329552332,2,8,4.888888888888889,0.9938079899999066,3,6,4.888888888888889,1.0999438818457405,3,7,14,1.2098765432098766,3.074488001853519,medium
57,24,0.2962962962962963,6.333333333333333,1.4907119849998598,3,8,6.333333333333333,1.247219128924647,5,8,6.333333333333333,1.247219128924647,4,8,49,1.5555555555555554,3.0068665431825217,hard
44,37,0.4567901234567901,4.888888888888889,1.5947444549341472,3,8,4.888888888888889,0.7370277311900888,4,6,4.888888888888889,1.7284832429004495,2,8,13,2.9876543209876543,3.092191300017129,medium
37,44,0.5432098765432098,4.111111111111111,1.3698697784375502,2,7,4.111111111111111,1.1967032904743342,2,6,4.111111111111111,1.3698697784375504,2,6,4,1.8765432098765433,3.0988751672062103,easy
43,38,0.4691358024691358,4.777777777777778,1.547598697464902,2,7,4.777777777777778,1.8724777273725242,1,8,4.777777777777778,0.41573970964154905,4,5,17,0.1728395061728395,3.071526871226805,medium
44,37,0.4567901234567901,4.888888888888889,1.6629588385661962,3,8,4.888888888888889,1.852592444503674,1,8,4.888888888888889,1.6629588385661962,3,8,19,2.765432098765432,3.016603962662267,medium
39,42,0.5185185185185185,4.333333333333333,1.4142135623730951,2,6,4.333333333333333,0.816496580927726,3,5,4.333333333333333,0.9428090415820632,3,6,0,0.8888888888888887,3.048377613876988,easy
33,48,0.5925925925925926,3.6666666666666665,1.7638342073763937,1,7,3.6666666666666665,0.816496580927726,2,5,3.6666666666666665,1.632993161855452,1,7,1,2.6666666666666665,3.1207817728566996,easy
46,35,0.43209876543209874,5.111111111111111,1.286204100310025,3,8,5.111111111111111,1.5234788000891208,3,8,5.111111111111111,1.0999438818457405,3,6,19,1.2098765432098766,2.9107475743236932,medium
40,41,0.5061728395061729,4.444444444444445,2.0608041101101566,1,8,4.444444444444445,0.8314794192830981,3,6,4.444444444444445,0.8314794192830981,3,6,10,0.691358024691358,3.0555876044326253,easy
63,18,0.2222222222222222,7.0,0.9428090415820634,5,8,7.0,0.9428090415820634,6,9,7.0,1.0540925533894598,5,9,62,1.1111111111111112,2.3935823097180298,hard
41,40,0.49382716049382713,4.555555555555555,1.3425606637327303,2,7,4.555555555555555,1.0657403385139377,3,6,4.555555555555555,0.49690399499995325,4,5,3,0.24691358024691354,3.0844291977281744,medium
39,42,0.5185185185185185,4.333333333333333,1.6996731711975948,1,7,4.333333333333333,1.414213562373095,2,6,4.333333333333333,2.160246899469287,1,8,6,4.666666666666667,3.139856495775718,easy
55,26,0.32098765432098764,6.111111111111111,1.0999438818457405,4,8,6.111111111111111,1.4487116456005886,4,8,6.111111111111111,1.5234788000891208,3,9,41,2.3209876543209877,2.9689185639620974,hard
49,32,0.3950617283950617,5.444444444444445,1.4989708403591155,3,7,5.444444444444445,1.0657403385139377,3,7,5.444444444444445,1.3425606637327303,4,8,29,1.8024691358024691,3.0314462981346577,medium
50,31,0.38271604938271603,5.555555555555555,1.3425606637327303,4,8,5.555555555555555,1.640535895581489,3,9,5.555555555555555,1.0657403385139377,4,7,27,1.1358024691358024,3.0077867482050245,medium
55,26,0.32098765432098764,6.111111111111111,0.7370277311900888,5,7,6.111111111111111,1.1967032904743342,5,9,6.111111111111111,0.8748897637790902,4,7,42,0.7654320987654322,2.83008623802222,hard
32,49,0.6049382716049383,3.5555555555555554,1.3425606637327303,1,5,3.5555555555555554,1.892154040658489,0,6,3.5555555555555554,1.3425606637327303,2,6,0,1.8024691358024691,3.1363030197024715,easy
55,26,0.32098765432098764,6.111111111111111,1.0999438818457405,4,8,6.111111111111111,1.2862041003100249,5,9,6.111111111111111,1.1967032904743342,4,8,41,1.432098765432099,2.961236604722876,hard
40,41,0.5061728395061729,4.444444444444445,1.1653431646335017,3,7,4.444444444444445,1.1653431646335017,3,6,4.444444444444445,1.4229164972072998,3,7,6,2.0246913580246915,3.0477172630513114,easy
43,38,0.4691358024691358,4.777777777777778,0.7856742013183862,4,6,4.777777777777778,2.042752923427804,2,8,4.777777777777778,1.4740554623801778,3,7,13,2.17283950617284,3.096648409184258,medium
39,42,0.5185185185185185,4.333333333333333,2.0,0,7,4.333333333333333,1.5634719199411433,2,6,4.333333333333333,1.7638342073763937,1,7,8,3.111111111111111,3.1311772582376163,easy
41,40,0.49382716049382713,4.555555555555555,0.8314794192830981,3,6,4.555555555555555,1.2570787221094177,2,6,4.555555555555555,1.4229164972072998,2,6,1,2.0246913580246915,3.086280045756848,medium
50,31,0.38271604938271603,5.555555555555555,1.5713484026367723,3,8,5.555555555555555,1.1653431646335017,4,7,5.555555555555555,1.640535895581489,3,8,28,2.691358024691358,3.1274482302871762,medium
61,20,0.24691358024691357,6.777777777777778,1.0304020550550783,5,8,6.777777777777778,1.0304020550550783,5,8,6.777777777777778,0.9162456945817024,5,8,59,0.8395061728395062,3.1086949695628423,hard
57,24,0.2962962962962963,6.333333333333333,0.9428090415820634,5,8,6.333333333333333,0.816496580927726,5,8,6.333333333333333,0.8164965809277259,5,8,50,0.6666666666666666,3.042481250360578,hard
33,48,0.5925925925925926,3.6666666666666665,1.1547005383792517,2,6,3.6666666666666665,1.1547005383792515,1,5,3.6666666666666665,1.4142135623730951,1,6,0,2.0,3.141207814343077,easy
42,39,0.48148148148148145,4.666666666666667,1.563471919941143,2,7,4.666666666666667,1.414213562373095,2,7,4.666666666666667,1.3333333333333333,2,7,11,1.7777777777777777,3.089280667791875,medium
64,17,0.20987654320987653,7.111111111111111,1.1967032904743342,5,9,7.111111111111111,0.5665577237325317,6,8,7.111111111111111,1.0999438818457405,5,9,63,1.2098765432098766,2.8954238702803154,hard
47,34,0.41975308641975306,5.222222222222222,1.1331154474650633,4,7,5.222222222222222,1.1331154474650633,3,7,5.222222222222222,1.3966450099973926,2,7,18,1.950617283950617,3.054067902727773,medium
55,26,0.32098765432098764,6.111111111111111,1.4487116456005886,4,9,6.111111111111111,1.6629588385661962,4,9,6.111111111111111,1.6629588385661962,4,9,42,2.765432098765432,2.9941117190410815,hard
32,49,0.6049382716049383,3.5555555555555554,1.7069212773041353,0,6,3.5555555555555554,1.0657403385139377,2,6,3.5555555555555554,1.4229164972072998,1,6,0,2.0246913580246915,3.1380109372521217,easy
52,29,0.35802469135802467,5.777777777777778,1.3966450099973928,4,9,5.777777777777778,1.617802197617893,2,8,5.777777777777778,1.227262335243029,4,8,33,1.5061728395061729,2.955868599998946,medium
43,38,0.4691358024691358,4.777777777777778,1.314684396244359,3,7,4.777777777777778,1.617802197617893,3,8,4.777777777777778,1.314684396244359,3,7,14,1.7283950617283952,3.071526871226805,medium
31,50,0.6172839506172839,3.4444444444444446,1.4229164972072998,2,6,3.4444444444444446,0.9558139185602919,2,5,3.4444444444444446,1.1653431646335017,2,5,0,1.3580246913580245,3.124892753316712,easy
39,42,0.5185185185185185,4.333333333333333,0.816496580927726,3,6,4.333333333333333,1.632993161855452,2,8,4.333333333333333,1.1547005383792515,3,6,7,1.333333333333333,3.091241162919375,easy
33,48,0.5925925925925926,3.6666666666666665,1.4142135623730951,1,5,3.6666666666666665,1.4907119849998598,2,7,3.6666666666666665,1.4907119849998598,1,6,4,2.222222222222222,3.1593636928089097,easy
49,32,0.3950617283950617,5.444444444444445,1.7069212773041351,3,9,5.444444444444445,1.2570787221094177,3,8,5.444444444444445,1.5713484026367723,3,8,27,2.4691358024691357,3.0550365325772653,medium
39,42,0.5185185185185185,4.333333333333333,1.247219128924647,3,7,4.333333333333333,2.160246899469287,2,8,4.333333333333333,1.4142135623730951,2,7,11,2.0,3.139856495775718,easy
46,35,0.43209876543209874,5.111111111111111,1.1967032904743342,3,7,5.111111111111111,1.0999438818457405,4,7,5.111111111111111,1.0999438818457405,3,6,17,1.2098765432098766,3.0325950745091332,medium
38,43,0.5308641975308642,4.222222222222222,1.227262335243029,2,6,4.222222222222222,1.314684396244359,2,6,4.222222222222222,1.4740554623801778,2,7,1,2.17283950617284,3.1354858369342398,easy
64,17,0.20987654320987653,7.111111111111111,1.1967032904743342,5,9,7.111111111111111,1.0999438818457405,5,9,7.111111111111111,1.3698697784375504,5,9,63,1.8765432098765433,2.851018723094229,hard
62,19,0.2345679012345679,6.888888888888889,1.0999438818457405,5,9,6.888888888888889,1.4487116456005886,4,9,6.888888888888889,0.9938079899999066,5,8,57,0.9876543209876544,2.820589856666546,hard
58,23,0.2839506172839506,6.444444444444445,1.2570787221094177,5,9,6.444444444444445,1.5713484026367723,4,9,6.444444444444445,1.0657403385139377,5,8,51,1.1358024691358024,3.0337940209922127,hard
37,44,0.5432098765432098,4.111111111111111,1.4487116456005886,2,6,4.111111111111111,1.4487116456005886,2,6,4.111111111111111,1.1967032904743342,3,6,4,1.432098765432099,3.141472962227284,easy
52,29,0.35802469135802467,5.777777777777778,0.7856742013183862,5,7,5.777777777777778,1.4740554623801778,4,9,5.777777777777778,1.227262335243029,3,7,28,1.5061728395061729,3.0397376863965184,medium
53,28,0.345679012345679,5.888888888888889,1.852592444503674,3,9,5.888888888888889,1.286204100310025,4,8,5.888888888888889,1.2862041003100249,3,7,37,1.6543209876543208,3.115066422584242,hard
37,44,0.5432098765432098,4.111111111111111,1.7284832429004493,1,7,4.111111111111111,1.2862041003100249,3,7,4.111111111111111,1.5234788000891208,2,6,6,2.3209876543209877,3.0903672786934906,easy
50,31,0.38271604938271603,5.555555555555555,1.4989708403591155,3,7,5.555555555555555,1.1653431646335017,3,7,5.555555555555555,1.2570787221094177,4,8,30,1.5802469135802468,2.8450325044109346,medium
60,21,0.25925925925925924,6.666666666666667,1.632993161855452,4,9,6.666666666666667,0.816496580927726,5,8,6.666666666666667,1.0540925533894598,5,8,54,1.1111111111111112,2.7744998774912797,hard
34,47,0.5802469135802469,3.7777777777777777,1.0304020550550783,2,5,3.7777777777777777,1.1331154474650633,2,6,3.7777777777777777,1.547598697464902,2,6,0,2.3950617283950617,3.116563714997834,easy
47,34,0.41975308641975306,5.222222222222222,1.6850834320114558,3,8,5.222222222222222,1.1331154474650633,4,7,5.222222222222222,1.227262335243029,3,7,20,1.5061728395061729,3.0689572388064956,medium
42,39,0.48148148148148145,4.666666666666667,1.0540925533894598,3,6,4.666666666666667,1.885618083164127,0,7,4.666666666666667,1.6329931618554518,2,7,9,2.666666666666666,3.106076104511198,medium
32,49,0.6049382716049383,3.5555555555555554,1.640535895581489,1,5,3.5555555555555554,1.640535895581489,1,7,3.5555555555555554,1.7708197167232473,1,6,4,3.135802469135802,3.1422314698137637,easy
42,39,0.48148148148148145,4.666666666666667,1.699673171197595,2,7,4.666666666666667,1.247219128924647,2,6,4.666666666666667,1.1547005383792515,3,7,10,1.3333333333333333,3.083086439069153,medium
